"prod_id","prod_cd","prod_desc","prod_level8_desc","prod_level7_desc","prod_level6_desc","prod_level5_desc","prod_level4_desc","prod_level3_desc","prod_level2_desc","prod_level1_desc","prod_level0_desc"
"6052","FEC_SPOT","FEC SPOT CONTRACT","","","","","","Spot","Forex","Off Balance Sheet","All Product"
"6693","OIAD_140","OWN ISLAMIC BANKERS ACCEPTANCES DISCOUNTED","","","","Owned BA Discounted","Trade","Loans And Advances","Assets","On Balance Sheet","All Product"
"6239","H84","GLC SALARY FINANCING-I","","","Salary","Personal","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"390154","QP09_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"5983","E64","ABRAR INVEST FUND SCH II","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5301","103","AMEX GREEN MSIAN BAR COUNCIL","","Green","Amex","Charge Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"5215","003","VISA GOLD","","Gold","Visa","Credit Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"7095","Z1","SAFE TERM LOAN","","","","Others","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"390251","C55","AFFORDABLEHOMES","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6390","IP57_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"5583","79_OD","SME Express Enhancer","","","CGC","Government Aided Schemes","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6847","R37","NEF2 PBF OTH","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6252","H96","H96","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5308","106_OD","DSF - PERODUA DEALER","","","","Others","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6502","L81","STAFF AHB SPECIAL FINANCING-I","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5375","133_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6790","Q38","MAYBANK MIKRO","","","Others","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5560","702","MICRO FINANCING","","Other Personal Loan - Cards","Other Personal Loan","Personal","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5621","95_OD","PETRONAS D/L-FGS-NEF2","","","CGC","Government Aided Schemes","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5810","C43","OVERSEAS MORTGAGEL AUSSIEPROP","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6366","IP30_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6445","IRO","INTEREST RATE OPTION","","","","","Interest Rate","Option","Derivatives","Off Balance Sheet","All Product"
"6122","G4","RENOVATION LOAN","","","Other Mortgage Loan","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5274","05_OD","MRIFF OD","","","","Personal","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6931","SAC","SANADAT ABBA CAGAMAS","","Fixed","Bonds","Cagamas","Securities","Investments","Assets","On Balance Sheet","All Product"
"5392","141_OD","BRIDGING-OPTION I","","","","Business","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6984","T32","FSMI2-I PBF OTH","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6908","S37","MAYBANK MIKRO-I MM","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5402","146_OD","BB TERAJU FIN","","","","Business","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6138","H10","BUSS FIN-MEDICAL/DENTAL PRAC-I","","","","Others","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6809","Q8","SKIM PINJAMAN KHAS PERSATUAN","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6117","G3","HOUSING LOAN (COMMERCIAL)","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5829","CAGN","CAGAMAS NOTES","","","Notes / Bills","Cagamas","Securities","Investments","Assets","On Balance Sheet","All Product"
"7030","V1_SHPHSE","CM TERM FINANCING-I","","","Shophouse","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6704","OSKUOB_OSKAREF","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6921","S49","BBPG-I","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6990","T4","3F SCH-I (FUND FOR FOOD SCHEME)","","","BNM","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6927","S8","ITPLUS-NPGS/SEGS-I","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5623","96_OD","PETRONAS D/L-ENHANCER","","","CGC","Government Aided Schemes","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6666","N9","FLOOR STOCKING","","","","Floor Stocking","Auto","Loans And Advances","Assets","On Balance Sheet","All Product"
"6437","IQ03_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"390255","D22","TABUNG USAHAWAN KECIL (INDIVIDUAL)","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5516","50_SMF","Not Applicable","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6986","T34","EMES-SME MICRO-I","","","","Microfinance","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5669","AMINVEST_AMAPREITS","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"5873","D34","PMF (PACIFIC MUTUAL FUND BERHAD)","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5373","132_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6096","FXO-VAN","PLAIN VANILLA OPTION","","","","Plain Vanilla","FX","Option","Derivatives","Off Balance Sheet","All Product"
"6296","IBCM","INTERBANK BORROWING COMMODITY MURABAHAH","","","","","","Short Term Deposit","Liabilities","On Balance Sheet","All Product"
"5804","C38","DIBS HOUSING LOAN","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5680","AMINVEST_AMSEEA","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6616","MID","MUDHARABAH INTERBK DEPOSIT","","","","","Short Term Deposit","Treasury Deposits","Liabilities","On Balance Sheet","All Product"
"7100","ZCBD","PDS ZERO COUPON BONDS(INV/TRD)","","Zero Coupon","Bonds","Private Debt Securities","Securities","Investments","Assets","On Balance Sheet","All Product"
"5655","AMB_AMBETF","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"5613","91_OD","SHELL D/L FIN","","","","Business","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5394","142_OD","BRIDGING-OPTION II","","","","Business","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5569","72_OD","INDUS3COMM V","","","Shophouse","Mortgage","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6719","OSKUOB_OSKUSF","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6679","NET_PREMIER-1","NET ACCOUNT-I - PREMIER-1","","","","","Savings","Customer Deposits","Liabilities","On Balance Sheet","All Product"
"6420","IP92_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6378","IP44_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6037","FCA_ON_CAL","FCA ON CALL","","","","","Term Deposits","Customer Deposits","Liabilities","On Balance Sheet","All Product"
"5341","119","PRIVATE LABEL CARD - CALTEX FLEETCARD","","","Others","Charge Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"5827","CAGB_04","CAGAMAS BONDS AFT SEPT 04","","","Bonds","Cagamas","Securities","Investments","Assets","On Balance Sheet","All Product"
"5735","B7","BRIDGING BNM < 150K","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6176","H29_OTHLNS","PENSIONER FINANCING-I","","","","Others","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5499","43_OD","RFSB","","","BNM","Government Aided Schemes","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5646","AMB_AMBDA","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6862","RMTF","MYR BORROWING FIXED RATE","","","","","Term Deposits","Customer Deposits","Liabilities","On Balance Sheet","All Product"
"7042","W15","FCOPF-i SHOPHOUSE FINANCING","","","Shophouse","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6786","Q34","GTFS-P","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6153","H13","SPECIAL HOME FIN SCH-I","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6435","IQ01_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"5573","74_OD","FSMI 2 MAXIPLAN-R","","","BNM","Government Aided Schemes","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"7032","V3","CM SHOPHOUSE FINANCING-I","","","Shophouse","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6782","Q3","L/FUND FOR HAWKERS (1986)","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5892","DPMF","DEPOSIT PLACED; MONEY MARKET FIXED","","","","","","Interbank Placement","Assets","On Balance Sheet","All Product"
"5947","E26","DCB-RHB DYNAMIC FUND","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"390274","157_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5524","54_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"7079","WPA","WAKALAH PLACEMENT AGREEMENT","","","","","","Interbank Placement","Assets","On Balance Sheet","All Product"
"6546","M37","COSHARE","","","Other Personal Loan","Personal","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6599","MBB_MAHBPERP","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"5970","E51","ASN2 - AMANAH SAHAM NASIONAL 2","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5310","107_OD","DSF - TOYOTA DEALER","","","","Others","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"7045","W1_OTHLNS","SME CLEAN FINANCING-I","","","","Others","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6275","HDBS_HWJAPAN","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"7049","W24","MAXIPLAN-I II DSR","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5465","2NEF","NEF DEPOSIT 3","","","","","","Government Aided Fund","Liabilities","On Balance Sheet","All Product"
"5482","37_SMF","Not Applicable","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5953","E31","ASDP- AMANAH SAHAM DANA PERTAMA","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6542","M30","ASB LOAN SCHEME C PLUS","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6948","SPDC","FX SPOT DUAL CURRENCY","","","","","","Spot","Forex","Off Balance Sheet","All Product"
"5562","70_OD","INDUS3COMM-III DSR","","","Shophouse","Mortgage","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6349","IP06_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"5745","B86","SME GST AID","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5356","125_OD","DSF-MITSUBISHI DLR","","","","Others","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6744","PRUDENTIAL_EITIF4","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6134","GSSA-I","ISLAMIC GOLDEN SAVERS SVG ACCT","","","","","Savings","Customer Deposits","Liabilities","On Balance Sheet","All Product"
"6416","IP86_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6111","G23","STAFF TOP UP LOAN (COMM RATE)","","","Other Mortgage Loan","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5985","E66","ASB SCHEME - SESB","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5293","100_OD","GTFS-P","","","","Business","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6056","FLC1","CAGAMAS FLOAT RATE BONDS-TIER 1(INV/TRD)","","Float","Bonds","Cagamas","Securities","Investments","Assets","On Balance Sheet","All Product"
"5236","018","VISA HEALTH CARD/PURCHASING","","Others","Visa","Credit Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"5434","210_261","MAYBANK INVESTMENT LOAN","","","","","","Loans And Advances","Assets","On Balance Sheet","All Product"
"5219","007","VISA PLATINUM (PACKED FORMAT)","","Platinum","Visa","Credit Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"7091","Z003_NMGN","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"390171","MBB_CRAFRNID7","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6414","IP84_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6717","OSKUOB_OSKSIF","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"5916","E020_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"5935","E14","ASN LOAN SCHEME A","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"7066","W44","SME TERAJU FINANCING-I","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5771","BNNN","BNM BILLS(ISLAMIC)(INV/TRD)","","","Notes / Bills","Bnm","Securities","Investments","Assets","On Balance Sheet","All Product"
"6330","ILOANSTOCK","ISLAMIC LOAN STOCK","","","Bonds","Private Debt Securities","Securities","Investments","Assets","On Balance Sheet","All Product"
"6372","IP37_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6969","T19","NEF2 TNB VENDOR-I","","","BNM","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"390152","QP04_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6424","IP96_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"390156","UOB_UOBJAPAN","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6683","NIDR","NIDC WITH COUPON","","","","Long Term - Fixed","NID Issued","Treasury Deposits","Liabilities","On Balance Sheet","All Product"
"5693","B19","STRUCTURED FINANCE","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5787","C21","CHIP PLAN","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
